change,changeOverTime,changePercent,close,fClose,fHigh,fLow,fOpen,fVolume,high,id,key,label,low,marketChangeOverTime,open,subkey,symbol,uClose,uHigh,uLow,uOpen,uVolume,updated,volume
0.0,0.0,0.0,64.55,64.55,64.89,63.575,64.725,31416250,64.89,HISTORICAL_PRICES,INTC,"Apr 1, 21",63.575,0.0,64.725,,INTC,64.55,64.89,63.575,64.725,31416250,2021-04-02 00:48:18,31416250
-0.5499999999999972,-0.008520526723470135,-0.0085,64.0,64.0,64.4899,63.58,64.01,33013231,64.4899,HISTORICAL_PRICES,INTC,"Mar 31, 21",63.58,-0.008520526723470135,64.01,,INTC,64.0,64.4899,63.58,64.01,33013231,2021-04-01 00:48:12,33013231
-0.22999999999999687,-0.012083656080557616,-0.0036,63.77,63.77,64.0,63.15,63.77,20709487,64.0,HISTORICAL_PRICES,INTC,"Mar 30, 21",63.15,-0.012083656080557616,63.77,,INTC,63.77,64.0,63.15,63.77,20709487,2021-03-31 01:16:25,20709487
0.7299999999999969,-0.000774593338497245,0.0114,64.5,64.5,65.125,63.61,64.0113,26161610,65.125,HISTORICAL_PRICES,INTC,"Mar 29, 21",63.61,-0.000774593338497245,64.0113,,INTC,64.5,65.125,63.61,64.0113,26161610,2021-03-30 01:00:21,26161610
0.37000000000000455,0.004957397366382764,0.0057,64.87,64.87,64.97,61.77,61.8,34705755,64.97,HISTORICAL_PRICES,INTC,"Mar 26, 21",61.77,0.004957397366382764,61.8,,INTC,64.87,64.97,61.77,61.8,34705755,2021-03-27 01:16:13,34705755
-2.8500000000000014,-0.03919442292796273,-0.0439,62.02,62.02,62.44,60.975,61.655,35401428,62.44,HISTORICAL_PRICES,INTC,"Mar 25, 21",60.975,-0.03919442292796273,61.655,,INTC,62.02,62.44,60.975,61.655,35401428,2021-03-26 00:48:13,35401428
0.01999999999999602,-0.03888458559256387,0.0003,62.04,62.04,67.44,61.99,66.58,74584670,67.44,HISTORICAL_PRICES,INTC,"Mar 24, 21",61.99,-0.03888458559256387,66.58,,INTC,62.04,67.44,61.99,66.58,74584670,2021-03-25 00:48:13,74584670
1.4399999999999977,-0.016576297443841988,0.0232,63.48,63.48,66.05,63.17,66.0,35159952,66.05,HISTORICAL_PRICES,INTC,"Mar 23, 21",63.17,-0.016576297443841988,66.0,,INTC,63.48,66.05,63.17,66.0,35159952,2021-03-24 01:00:28,35159952
2.1499999999999986,0.016731216111541415,0.0339,65.63,65.63,66.38,64.56,64.82,34380148,66.38,HISTORICAL_PRICES,INTC,"Mar 22, 21",64.56,0.016731216111541415,64.82,,INTC,65.63,66.38,64.56,64.82,34380148,2021-03-23 00:48:21,34380148
-1.8699999999999974,-0.012238574748257153,-0.0285,63.76,63.76,64.99,62.92,63.18,54951650,64.99,HISTORICAL_PRICES,INTC,"Mar 19, 21",62.92,-0.012238574748257153,63.18,,INTC,63.76,64.99,62.92,63.18,54951650,2021-03-20 01:16:17,54951650
-0.03499999999999659,-0.012780790085205202,-0.0005,63.725,63.725,65.7,63.65,65.63,30107865,65.7,HISTORICAL_PRICES,INTC,"Mar 18, 21",63.65,-0.012780790085205202,65.63,,INTC,63.725,65.7,63.65,65.63,30107865,2021-03-19 01:01:19,30107865
2.0549999999999997,0.01905499612703337,0.0322,65.78,65.78,66.29,63.71,64.2235,32394652,66.29,HISTORICAL_PRICES,INTC,"Mar 17, 21",63.71,0.01905499612703337,64.2235,,INTC,65.78,66.29,63.71,64.2235,32394652,2021-03-18 02:02:57,32394652
-1.0,0.0035631293570875908,-0.0152,64.78,64.78,65.7302,64.08,64.15,30186635,65.7302,HISTORICAL_PRICES,INTC,"Mar 16, 21",64.08,0.0035631293570875908,64.15,,INTC,64.78,65.7302,64.08,64.15,30186635,2021-03-17 01:16:21,30186635
