change,changeOverTime,changePercent,close,fClose,fHigh,fLow,fOpen,fVolume,high,id,key,label,low,marketChangeOverTime,open,subkey,symbol,uClose,uHigh,uLow,uOpen,uVolume,updated,volume
0.0,0.0,0.0,298.66,298.66,302.4,296.6,298.4,17615980,302.4,HISTORICAL_PRICES,FB,"Apr 1, 21",296.6,0.0,298.4,,FB,298.66,302.4,296.6,298.4,17615980,2021-04-02 00:48:10,17615980
-4.130000000000052,-0.013828433670394602,-0.0138,294.53,294.53,296.5,288.61,289.99,19498157,296.5,HISTORICAL_PRICES,FB,"Mar 31, 21",288.61,-0.013828433670394602,289.99,,FB,294.53,296.5,288.61,289.99,19498157,2021-04-01 00:48:04,19498157
-6.529999999999973,-0.035692760999129526,-0.0222,288.0,288.0,292.47,286.7,289.83,17474537,292.47,HISTORICAL_PRICES,FB,"Mar 30, 21",286.7,-0.035692760999129526,289.83,,FB,288.0,292.47,286.7,289.83,17474537,2021-03-31 01:16:16,17474537
2.819999999999993,-0.026250585950579358,0.0098,290.82,290.82,293.18,284.7,285.77,21718831,293.18,HISTORICAL_PRICES,FB,"Mar 29, 21",284.7,-0.026250585950579358,285.77,,FB,290.82,293.18,284.7,285.77,21718831,2021-03-30 01:00:05,21718831
-7.800000000000011,-0.052367240340186305,-0.0268,283.02,283.02,284.5,277.77,278.3018,17629185,284.5,HISTORICAL_PRICES,FB,"Mar 26, 21",277.77,-0.052367240340186305,278.3018,,FB,283.02,284.5,277.77,278.3018,17629185,2021-03-27 01:16:03,17629185
-4.279999999999973,-0.06669791736422692,-0.0151,278.74,278.74,288.06,277.75,280.98,24505648,288.06,HISTORICAL_PRICES,FB,"Mar 25, 21",277.75,-0.06669791736422692,280.98,,FB,278.74,288.06,277.75,280.98,24505648,2021-03-26 00:48:14,24505648
3.3999999999999773,-0.05531373468157784,0.0122,282.14,282.14,291.72,281.16,291.0,18675046,291.72,HISTORICAL_PRICES,FB,"Mar 24, 21",281.16,-0.05531373468157784,291.0,,FB,282.14,291.72,281.16,291.0,18675046,2021-03-25 00:48:04,18675046
8.490000000000009,-0.026886760865197982,0.0301,290.63,290.63,298.0,289.81,293.15,23000929,298.0,HISTORICAL_PRICES,FB,"Mar 23, 21",289.81,-0.026886760865197982,293.15,,FB,290.63,298.0,289.81,293.15,23000929,2021-03-24 01:00:26,23000929
2.910000000000025,-0.017143239804459934,0.01,293.54,293.54,299.705,286.7501,290.45,28273073,299.705,HISTORICAL_PRICES,FB,"Mar 22, 21",286.7501,-0.017143239804459934,290.45,,FB,293.54,299.705,286.7501,290.45,28273073,2021-03-23 00:48:08,28273073
-3.430000000000007,-0.02862787115783838,-0.0117,290.11,290.11,292.8,281.195,281.22,38930536,292.8,HISTORICAL_PRICES,FB,"Mar 19, 21",281.195,-0.02862787115783838,281.22,,FB,290.11,292.8,281.195,281.22,38930536,2021-03-20 01:16:13,38930536
-11.490000000000009,-0.06709971204714398,-0.0396,278.62,278.62,285.1899,278.28,279.87,18754853,285.1899,HISTORICAL_PRICES,FB,"Mar 18, 21",278.28,-0.06709971204714398,279.87,,FB,278.62,285.1899,278.28,279.87,18754853,2021-03-19 01:00:13,18754853
5.389999999999986,-0.04905243420612078,0.0193,284.01,284.01,286.23,275.41,275.705,21315044,286.23,HISTORICAL_PRICES,FB,"Mar 17, 21",275.41,-0.04905243420612078,275.705,,FB,284.01,286.23,275.41,275.705,21315044,2021-03-18 02:00:46,21315044
-4.730000000000018,-0.06488984129110041,-0.0167,279.28,279.28,282.14,274.8,276.085,22437665,282.14,HISTORICAL_PRICES,FB,"Mar 16, 21",274.8,-0.06488984129110041,276.085,,FB,279.28,282.14,274.8,276.085,22437665,2021-03-17 01:16:15,22437665
