change,changeOverTime,changePercent,close,fClose,fHigh,fLow,fOpen,fVolume,high,id,key,label,low,marketChangeOverTime,open,subkey,symbol,uClose,uHigh,uLow,uOpen,uVolume,updated,volume
0.0,0.0,0.0,137.79,137.79,138.4321,133.6,134.5,14069555,138.4321,HISTORICAL_PRICES,QCOM,"Apr 1, 21",133.6,0.0,134.5,,QCOM,137.79,138.4321,133.6,134.5,14069555,2021-04-02 00:48:23,14069555
-5.199999999999989,-0.037738587705929236,-0.0377,132.59,132.59,133.52,130.57,130.96,8361293,133.52,HISTORICAL_PRICES,QCOM,"Mar 31, 21",130.57,-0.037738587705929236,130.96,,QCOM,132.59,133.52,130.57,130.96,8361293,2021-04-01 00:48:21,8361293
-2.4799999999999898,-0.05573699107337237,-0.0187,130.11,130.11,131.24,129.065,130.17,7097298,131.24,HISTORICAL_PRICES,QCOM,"Mar 30, 21",129.065,-0.05573699107337237,130.17,,QCOM,130.11,131.24,129.065,130.17,7097298,2021-03-31 01:16:28,7097298
1.1599999999999966,-0.04731838304666509,0.0089,131.27,131.27,133.34,129.77,132.54,9750057,133.34,HISTORICAL_PRICES,QCOM,"Mar 29, 21",129.77,-0.04731838304666509,132.54,,QCOM,131.27,133.34,129.77,132.54,9750057,2021-03-30 01:00:29,9750057
1.7199999999999989,-0.03483561942085771,0.0131,132.99,132.99,133.35,127.04,127.06,11071560,133.35,HISTORICAL_PRICES,QCOM,"Mar 26, 21",127.04,-0.03483561942085771,127.06,,QCOM,132.99,133.35,127.04,127.06,11071560,2021-03-27 01:16:28,11071560
-5.710000000000008,-0.07627549169025322,-0.0429,127.28,127.28,127.6384,124.39,126.66,10460762,127.6384,HISTORICAL_PRICES,QCOM,"Mar 25, 21",124.39,-0.07627549169025322,126.66,,QCOM,127.28,127.6384,124.39,126.66,10460762,2021-03-26 00:48:16,10460762
-0.09999999999999432,-0.07700123376152106,-0.0008,127.18,127.18,133.06,127.11,132.99,10962260,133.06,HISTORICAL_PRICES,QCOM,"Mar 24, 21",127.11,-0.07700123376152106,132.99,,QCOM,127.18,133.06,127.11,132.99,10962260,2021-03-25 00:48:23,10962260
5.340000000000003,-0.038246607155816695,0.042,132.52,132.52,134.355,131.4119,134.0,7425650,134.355,HISTORICAL_PRICES,QCOM,"Mar 23, 21",131.4119,-0.038246607155816695,134.0,,QCOM,132.52,134.355,131.4119,134.0,7425650,2021-03-24 01:00:31,7425650
1.5699999999999932,-0.02685245663691116,0.0118,134.09,134.09,135.55,132.595,132.96,9036884,135.55,HISTORICAL_PRICES,QCOM,"Mar 22, 21",132.595,-0.02685245663691116,132.96,,QCOM,134.09,135.55,132.595,132.96,9036884,2021-03-23 00:48:25,9036884
-3.069999999999993,-0.049132738224834764,-0.0229,131.02,131.02,132.48,129.17,129.79,17599879,132.48,HISTORICAL_PRICES,QCOM,"Mar 19, 21",129.17,-0.049132738224834764,129.79,,QCOM,131.02,132.48,129.17,129.79,17599879,2021-03-20 01:16:20,17599879
